time,V(N001),V(N002),I(V1),I(R1),I(D1)
0.000794,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007941,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007942,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007943,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007944,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007945,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007946,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007947,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007948,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007949,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000795,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007951,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007952,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007953,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007954,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007955,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007956,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007957,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007958,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007959,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000796,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007961,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007962,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007963,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007964,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007965,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007966,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007967,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007968,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007969,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000797,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007971,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007972,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007973,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007974,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007975,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007976,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007977,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007978,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007979,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000798,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007981,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007982,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007983,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007984,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007985,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007986,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007987,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007988,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007989,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000799,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007991,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007992,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007993,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007994,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007995,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007996,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007997,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007998,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0007999,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008001,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008002,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008003,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008004,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008005,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008006,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008007,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008008,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008009,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000801,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008011,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008012,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008013,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008014,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008015,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008016,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008017,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008018,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008019,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000802,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008021,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008022,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008023,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008024,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008025,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008026,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008027,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008028,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008029,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000803,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008031,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008032,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008033,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008034,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008035,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008036,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008037,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008038,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008039,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000804,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008041,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008042,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008043,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008044,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008045,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008046,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008047,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008048,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008049,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000805,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008051,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008052,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008053,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008054,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008055,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008056,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008057,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008058,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008059,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000806,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008061,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008062,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008063,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008064,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008065,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008066,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008067,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008068,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008069,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000807,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008071,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008072,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008073,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008074,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008075,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008076,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008077,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008078,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008079,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000808,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008081,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008082,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008083,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008084,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008085,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008086,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008087,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008088,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008089,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000809,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008091,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008092,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008093,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008094,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008095,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008096,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008097,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008098,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008099,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00081,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008101,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008102,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008103,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008104,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008105,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008106,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008107,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008108,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008109,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000811,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008111,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008112,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008113,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008114,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008115,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008116,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008117,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008118,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008119,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000812,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008121,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008122,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008123,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008124,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008125,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008126,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008127,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008128,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008129,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000813,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008131,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008132,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008133,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008134,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008135,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008136,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008137,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008138,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008139,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000814,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008141,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008142,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008143,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008144,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008145,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008146,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008147,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008148,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008149,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000815,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008151,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008152,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008153,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008154,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008155,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008156,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008157,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008158,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008159,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000816,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008161,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008162,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008163,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008164,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008165,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008166,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008167,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008168,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008169,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000817,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008171,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008172,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008173,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008174,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008175,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008176,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008177,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008178,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008179,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000818,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008181,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008182,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008183,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008184,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008185,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008186,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008187,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008188,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008189,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000819,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008191,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008192,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008193,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008194,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008195,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008196,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008197,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008198,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008199,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00082,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008201,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008202,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008203,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008204,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008205,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008206,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008207,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008208,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008209,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000821,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008211,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008212,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008213,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008214,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008215,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008216,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008217,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008218,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008219,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000822,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008221,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008222,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008223,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008224,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008225,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008226,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008227,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008228,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008229,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000823,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008231,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008232,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008233,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008234,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008235,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008236,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008237,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008238,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008239,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000824,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008241,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008242,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008243,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008244,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008245,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008246,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008247,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008248,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008249,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000825,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008251,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008252,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008253,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008254,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008255,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008256,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008257,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008258,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008259,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000826,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008261,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008262,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008263,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008264,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008265,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008266,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008267,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008268,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008269,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000827,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008271,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008272,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008273,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008274,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008275,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008276,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008277,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008278,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008279,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000828,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008281,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008282,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008283,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008284,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008285,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008286,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008287,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008288,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008289,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000829,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008291,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008292,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008293,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008294,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008295,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008296,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008297,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008298,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008299,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00083,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008301,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008302,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008303,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008304,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008305,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008306,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008307,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008308,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008309,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000831,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008311,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008312,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008313,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008314,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008315,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008316,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008317,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008318,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008319,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000832,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008321,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008322,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008323,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008324,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008325,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008326,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008327,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008328,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008329,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000833,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008331,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008332,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008333,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008334,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008335,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008336,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008337,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008338,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008339,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000834,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008341,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008342,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008343,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008344,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008345,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008346,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008347,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008348,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008349,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000835,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008351,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008352,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008353,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008354,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008355,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008356,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008357,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008358,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008359,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000836,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008361,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008362,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0008363,2,0.640882,-0.000135912,-0.000135912,0.000135912
