time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.000691,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000692,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000693,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000694,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000695,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000696,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000697,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000698,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000699,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0007,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000701,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000702,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000703,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000704,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000705,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000706,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000707,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000708,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000709,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00071,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000711,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000712,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000713,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000714,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000715,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000716,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000717,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000718,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000719,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00072,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000721,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000722,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000723,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000724,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000725,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000726,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000727,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000728,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000729,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00073,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000731,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000732,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000733,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000734,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000735,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000736,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000737,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000738,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000739,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00074,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000741,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000742,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000743,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000744,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000745,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000746,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000747,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000748,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000749,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00075,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000751,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000752,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000753,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000754,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000755,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000756,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000757,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000758,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000759,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00076,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000761,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000762,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000763,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000764,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000765,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000766,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000767,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000768,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000769,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00077,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000771,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000772,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000773,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000774,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000775,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000776,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000777,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000778,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000779,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00078,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000781,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000782,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000783,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000784,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000785,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000786,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000787,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000788,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000789,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00079,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000791,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000792,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000793,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000794,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000795,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000796,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000797,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000798,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000799,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0008,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000801,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000802,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000803,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000804,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000805,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000806,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000807,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000808,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000809,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00081,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000811,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000812,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000813,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000814,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000815,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000816,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000817,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000818,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000819,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00082,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000821,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000822,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000823,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000824,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000825,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000826,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000827,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000828,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000829,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00083,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000831,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000832,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000833,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000834,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000835,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000836,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000837,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000838,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000839,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00084,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000841,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000842,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000843,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000844,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000845,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000846,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000847,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000848,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000849,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00085,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000851,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000852,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000853,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000854,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000855,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000856,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000857,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000858,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000859,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00086,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000861,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000862,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000863,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000864,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000865,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000866,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000867,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000868,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000869,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00087,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000871,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000872,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000873,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000874,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000875,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000876,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000877,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000878,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000879,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00088,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000881,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000882,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000883,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000884,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000885,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000886,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000887,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000888,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000889,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00089,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000891,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000892,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000893,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000894,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000895,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000896,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000897,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000898,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000899,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0009,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000901,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000902,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000903,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000904,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000905,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000906,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000907,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000908,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000909,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00091,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000911,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000912,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000913,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000914,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000915,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000916,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000917,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000918,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000919,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00092,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000921,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000922,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000923,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000924,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000925,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000926,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000927,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000928,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000929,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00093,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000931,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000932,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000933,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000934,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000935,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000936,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000937,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000938,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000939,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00094,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000941,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000942,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000943,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000944,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000945,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000946,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000947,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000948,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000949,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00095,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000951,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000952,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000953,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000954,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000955,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000956,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000957,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000958,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000959,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00096,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000961,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000962,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000963,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000964,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000965,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000966,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000967,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000968,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000969,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00097,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000971,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000972,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000973,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000974,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000975,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000976,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000977,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000978,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000979,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00098,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000981,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000982,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000983,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000984,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000985,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000986,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000987,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000988,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000989,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00099,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000991,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000992,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000993,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000994,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000995,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000996,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000997,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000998,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.000999,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
