time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0006,1,3.06548e+82,3.06548e+78,3.06548e+78,3.33143e+78,-2.65945e+77
0.000601,1,2.73234e+82,2.73234e+78,2.73234e+78,3.36531e+79,-3.09208e+79
0.000602,1,-6.32971e+81,-6.32971e+77,-6.32971e+77,5.76112e+79,-5.82442e+79
0.000603,1,-6.39409e+82,-6.39409e+78,-6.39409e+78,4.55204e+79,-5.19145e+79
0.000604,1,-1.09461e+83,-1.09461e+79,-1.09461e+79,-2.29726e+79,1.20265e+79
0.000605,1,-8.64887e+82,-8.64887e+78,-8.64887e+78,-1.30137e+80,1.21488e+80
0.000606,1,4.36479e+82,4.36479e+78,4.36479e+78,-2.03612e+80,2.07976e+80
0.000607,1,2.4726e+83,2.4726e+79,2.4726e+79,-1.39603e+80,1.64329e+80
0.000608,1,3.86862e+83,3.86862e+79,3.86862e+79,1.21617e+80,-8.2931e+79
0.000609,1,2.65245e+83,2.65245e+79,2.65245e+79,4.96318e+80,-4.69793e+80
0.00061,1,-2.31073e+83,-2.31073e+79,-2.31073e+79,7.11931e+80,-7.35038e+80
0.000611,1,-9.43003e+83,-9.43003e+79,-9.43003e+79,4.09665e+80,-5.03965e+80
0.000612,1,-1.35267e+84,-1.35267e+80,-1.35267e+80,-5.74305e+80,4.39038e+80
0.000613,1,-7.78363e+83,-7.78363e+79,-7.78363e+79,-1.86954e+81,1.79171e+81
0.000614,1,1.09118e+84,1.09118e+80,1.09118e+80,-2.46095e+81,2.57007e+81
0.000615,1,3.55213e+84,3.55213e+80,3.55213e+80,-1.12368e+81,1.47889e+81
0.000616,1,4.67581e+84,4.67581e+80,4.67581e+80,2.54082e+81,-2.07324e+81
0.000617,1,2.13499e+84,2.13499e+80,2.13499e+80,6.96255e+81,-6.74905e+81
0.000618,1,-4.82756e+84,-4.82756e+80,-4.82756e+80,8.40128e+81,-8.88404e+81
0.000619,1,-1.32288e+85,-1.32288e+81,-1.32288e+81,2.73359e+81,-4.05647e+81
0.00062,1,-1.59624e+85,-1.59624e+81,-1.59624e+81,-1.07686e+82,9.17237e+81
0.000621,1,-5.19382e+84,-5.19382e+80,-5.19382e+80,-2.56542e+82,2.51348e+82
0.000622,1,2.04604e+85,2.04604e+81,2.04604e+81,-2.82826e+82,3.03286e+82
0.000623,1,4.87429e+85,4.87429e+81,4.87429e+81,-4.99397e+81,9.86826e+81
0.000624,1,5.37369e+85,5.37369e+81,5.37369e+81,4.42484e+82,-3.88747e+82
0.000625,1,9.48854e+84,9.48854e+80,9.48854e+80,9.35605e+82,-9.26116e+82
0.000626,1,-8.40719e+85,-8.40719e+81,-8.40719e+81,9.36929e+82,-1.021e+83
0.000627,1,-1.77765e+86,-1.77765e+82,-1.77765e+82,2.51733e+80,-1.80282e+82
0.000628,1,-1.78017e+86,-1.78017e+82,-1.78017e+82,-1.77538e+83,1.59737e+83
0.000629,1,-4.78293e+83,-4.78293e+79,-4.78293e+79,-3.37801e+83,3.37753e+83
0.00063,1,3.37323e+86,3.37323e+82,3.37323e+82,-3.04499e+83,3.38232e+83
0.000631,1,6.41822e+86,6.41822e+82,6.41822e+82,6.32734e+82,9.08758e+80
0.000632,1,5.78549e+86,5.78549e+82,5.78549e+82,6.98768e+83,-6.40913e+83
0.000633,1,-1.2022e+86,-1.2022e+82,-1.2022e+82,1.20744e+84,-1.21946e+84
0.000634,1,-1.32766e+87,-1.32766e+83,-1.32766e+83,9.66476e+83,-1.09924e+84
0.000635,1,-2.29414e+87,-2.29414e+83,-2.29414e+83,-4.57831e+83,2.28417e+83
0.000636,1,-1.83631e+87,-1.83631e+83,-1.83631e+83,-2.70618e+84,2.52255e+84
0.000637,1,8.69878e+86,8.69878e+82,8.69878e+82,-4.27187e+84,4.35886e+84
0.000638,1,5.14175e+87,5.14175e+83,5.14175e+83,-2.9748e+84,3.48898e+84
0.000639,1,8.11655e+87,8.11655e+83,8.11655e+83,2.46442e+84,-1.65277e+84
0.00064,1,5.65213e+87,5.65213e+83,5.65213e+83,1.03345e+85,-9.76932e+84
0.000641,1,-4.68241e+87,-4.68241e+83,-4.68241e+83,1.49532e+85,-1.54215e+85
0.000642,1,-1.96356e+88,-1.96356e+84,-1.96356e+84,8.77548e+84,-1.0739e+85
0.000643,1,-2.84111e+88,-2.84111e+84,-2.84111e+84,-1.17377e+85,8.89657e+84
0.000644,1,-1.66734e+88,-1.66734e+84,-1.66734e+84,-3.8975e+85,3.73077e+85
0.000645,1,2.23016e+88,2.23016e+84,2.23016e+84,-5.17509e+85,5.39811e+85
0.000646,1,7.40525e+88,7.40525e+84,7.40525e+84,-2.42742e+85,3.16795e+85
0.000647,1,9.83268e+88,9.83268e+84,9.83268e+84,5.22057e+85,-4.2373e+85
0.000648,1,4.61211e+88,4.61211e+84,4.61211e+84,1.45312e+86,-1.407e+86
0.000649,1,-9.91908e+88,-9.91908e+84,-9.91908e+84,1.76902e+86,-1.86821e+86
0.00065,1,-2.76093e+89,-2.76093e+85,-2.76093e+85,6.00208e+85,-8.763e+85
0.000651,1,-3.36113e+89,-3.36113e+85,-3.36113e+85,-2.22074e+86,1.88463e+86
0.000652,1,-1.14039e+89,-1.14039e+85,-1.14039e+85,-5.3598e+86,5.24576e+86
0.000653,1,4.2194e+89,4.2194e+85,4.2194e+85,-5.96421e+86,6.38615e+86
0.000654,1,1.01836e+90,1.01836e+86,1.01836e+86,-1.14839e+86,2.16675e+86
0.000655,1,1.1332e+90,1.1332e+86,1.1332e+86,9.15007e+86,-8.01687e+86
0.000656,1,2.18194e+89,2.18194e+85,2.18194e+85,1.95671e+87,-1.93489e+87
0.000657,1,-1.73851e+90,-1.73851e+86,-1.73851e+86,1.97923e+87,-2.15308e+87
0.000658,1,-3.71774e+90,-3.71774e+86,-3.71774e+86,4.27936e+85,-4.14568e+86
0.000659,1,-3.76054e+90,-3.76054e+86,-3.76054e+86,-3.67923e+87,3.30318e+87
0.00066,1,-8.13078e+88,-8.13078e+84,-8.13078e+84,-7.07184e+87,7.06371e+87
0.000661,1,6.99053e+90,6.99053e+86,6.99053e+86,-6.44597e+87,7.14502e+87
0.000662,1,1.34365e+91,1.34365e+87,1.34365e+87,1.18917e+87,1.54485e+86
0.000663,1,1.22473e+91,1.22473e+87,1.22473e+87,1.45067e+88,-1.3282e+88
0.000664,1,-2.25941e+90,-2.25941e+86,-2.25941e+86,2.53034e+88,-2.55294e+88
0.000665,1,-2.75628e+91,-2.75628e+87,-2.75628e+87,2.05137e+88,-2.32699e+88
0.000666,1,-4.80765e+91,-4.80765e+87,-4.80765e+87,-9.10053e+87,4.29289e+87
0.000667,1,-3.89759e+91,-3.89759e+87,-3.89759e+87,-5.6267e+88,5.23694e+88
0.000668,1,1.7291e+91,1.7291e+87,1.7291e+87,-8.96162e+88,9.13453e+88
0.000669,1,1.06907e+92,1.06907e+88,1.06907e+88,-6.33636e+88,7.40543e+88
0.00067,1,1.70271e+92,1.70271e+88,1.70271e+88,4.988e+88,-3.28529e+88
0.000671,1,1.20391e+92,1.20391e+88,1.20391e+88,2.15163e+89,-2.03124e+89
0.000672,1,-9.4772e+91,-9.4772e+87,-9.4772e+87,3.14037e+89,-3.23515e+89
0.000673,1,-4.08809e+92,-4.08809e+88,-4.08809e+88,1.87862e+89,-2.28742e+89
0.000674,1,-5.96671e+92,-5.96671e+88,-5.96671e+88,-2.39734e+89,1.80067e+89
0.000675,1,-3.56937e+92,-3.56937e+88,-3.56937e+88,-8.12431e+89,7.76738e+89
0.000676,1,4.55494e+92,4.55494e+88,4.55494e+88,-1.08813e+90,1.13367e+90
0.000677,1,1.54362e+93,1.54362e+89,1.54362e+89,-5.23818e+89,6.7818e+89
0.000678,1,2.06744e+93,2.06744e+89,2.06744e+89,1.07218e+90,-8.65439e+89
0.000679,1,9.95255e+92,9.95255e+88,9.95255e+88,3.0324e+90,-2.93288e+90
0.00068,1,-2.03715e+93,-2.03715e+89,-2.03715e+89,3.72442e+90,-3.92813e+90
0.000681,1,-5.76157e+93,-5.76157e+89,-5.76157e+89,1.31483e+90,-1.89098e+90
0.000682,1,-7.07639e+93,-7.07639e+89,-7.07639e+89,-4.57822e+90,3.87058e+90
0.000683,1,-2.49817e+93,-2.49817e+89,-2.49817e+89,-1.11968e+91,1.0947e+91
0.000684,1,8.69862e+93,8.69862e+89,8.69862e+89,-1.25753e+91,1.34451e+91
0.000685,1,2.12739e+94,2.12739e+90,2.12739e+90,-2.61914e+90,4.74653e+90
0.000686,1,2.3893e+94,2.3893e+90,2.3893e+90,1.89167e+91,-1.65274e+91
0.000687,1,4.97636e+93,4.97636e+89,4.97636e+89,4.09181e+91,-4.04204e+91
0.000688,1,-3.59417e+94,-3.59417e+90,-3.59417e+90,4.18026e+91,-4.53968e+91
0.000689,1,-7.77443e+94,-7.77443e+90,-7.77443e+90,1.68065e+90,-9.45508e+90
0.00069,1,-7.9425e+94,-7.9425e+90,-7.9425e+90,-7.62317e+91,6.82892e+91
0.000691,1,-3.19324e+93,-3.19324e+89,-3.19324e+89,-1.48034e+92,1.47714e+92
0.000692,1,1.4484e+95,1.4484e+91,1.4484e+91,-1.36423e+92,1.50907e+92
0.000693,1,2.81264e+95,2.81264e+91,2.81264e+91,2.20592e+91,6.06715e+90
0.000694,1,2.59204e+95,2.59204e+91,2.59204e+91,3.01117e+92,-2.75196e+92
0.000695,1,-4.19125e+94,-4.19125e+90,-4.19125e+90,5.3021e+92,-5.34401e+92
0.000696,1,-5.72122e+95,-5.72122e+91,-5.72122e+91,4.35276e+92,-4.92488e+92
0.000697,1,-1.0074e+96,-1.0074e+92,-1.0074e+92,-1.80374e+92,7.96337e+91
0.000698,1,-8.27025e+95,-8.27025e+91,-8.27025e+91,-1.16973e+93,1.08703e+93
0.000699,1,3.4271e+95,3.4271e+91,3.4271e+91,-1.87979e+93,1.91406e+93
0.0007,1,2.2225e+96,2.2225e+92,2.2225e+92,-1.3491e+93,1.57135e+93
0.000701,1,3.57159e+96,3.57159e+92,3.57159e+92,1.00831e+93,-6.51149e+92
0.000702,1,2.56329e+96,2.56329e+92,2.56329e+92,4.47907e+93,-4.22274e+93
0.000703,1,-1.91579e+96,-1.91579e+92,-1.91579e+92,6.59445e+93,-6.78603e+93
0.000704,1,-8.51023e+96,-8.51023e+92,-8.51023e+92,4.01922e+93,-4.87024e+93
0.000705,1,-1.25295e+97,-1.25295e+93,-1.25295e+93,-4.89294e+93,3.63999e+93
0.000706,1,-7.63652e+96,-7.63652e+92,-7.63652e+92,-1.69331e+94,1.61694e+94
0.000707,1,9.29658e+96,9.29658e+92,9.29658e+92,-2.28763e+94,2.3806e+94
0.000708,1,3.21729e+97,3.21729e+93,3.21729e+93,-1.12921e+94,1.45094e+94
0.000709,1,4.3465e+97,4.3465e+93,4.3465e+93,2.201e+94,-1.76635e+94
0.00071,1,2.1455e+97,2.1455e+93,2.1455e+93,6.3274e+94,-6.11285e+94
0.000711,1,-4.1819e+97,-4.1819e+93,-4.1819e+93,7.84016e+94,-8.25835e+94
0.000712,1,-1.20221e+98,-1.20221e+94,-1.20221e+94,2.87424e+94,-4.07645e+94
0.000713,1,-1.48963e+98,-1.48963e+94,-1.48963e+94,-9.43524e+94,7.94561e+94
0.000714,1,-5.46106e+97,-5.46106e+93,-5.46106e+93,-2.3388e+95,2.28419e+95
0.000715,1,1.7927e+98,1.7927e+94,1.7927e+94,-2.65103e+95,2.8303e+95
0.000716,1,4.44372e+98,4.44372e+94,4.44372e+94,-5.93228e+94,1.0376e+95
0.000717,1,5.03695e+98,5.03695e+94,5.03695e+94,3.90982e+95,-3.40612e+95
0.000718,1,1.12713e+98,1.12713e+94,1.12713e+94,8.55579e+95,-8.44307e+95
0.000719,1,-7.42865e+98,-7.42865e+94,-7.42865e+94,8.82734e+95,-9.57021e+95
0.00072,1,-1.6256e+99,-1.6256e+95,-1.6256e+95,5.15955e+94,-2.14155e+95
0.000721,1,-1.67719e+99,-1.67719e+95,-1.67719e+95,-1.57916e+96,1.41144e+96
0.000722,1,-9.80314e+97,-9.80314e+93,-9.80314e+93,-3.09844e+96,3.08864e+96
0.000723,1,3.00041e+99,3.00041e+95,3.00041e+95,-2.88663e+96,3.18667e+96
0.000724,1,5.88704e+99,5.88704e+95,5.88704e+95,4.02444e+95,1.8626e+95
0.000725,1,5.48459e+99,5.48459e+95,5.48459e+95,6.24924e+96,-5.70078e+96
0.000726,1,-7.64644e+98,-7.64644e+94,-7.64644e+94,1.11089e+97,-1.11854e+97
0.000727,1,-1.18736e+100,-1.18736e+96,-1.18736e+96,9.23337e+96,-1.04207e+97
0.000728,1,-2.11069e+100,-2.11069e+96,-2.11069e+96,-3.56352e+96,1.45282e+96
0.000729,1,-1.75434e+100,-1.75434e+96,-1.75434e+96,-2.43141e+97,2.25598e+97
0.00073,1,6.77068e+99,6.77068e+95,6.77068e+95,-3.94261e+97,4.01032e+97
0.000731,1,4.61968e+100,4.61968e+96,4.61968e+96,-2.87128e+97,3.33325e+97
0.000732,1,7.49096e+100,7.49096e+96,7.49096e+96,2.03553e+97,-1.28643e+97
0.000733,1,5.45543e+100,5.45543e+96,5.45543e+96,9.32293e+97,-8.77739e+97
0.000734,1,-3.8675e+100,-3.8675e+96,-3.8675e+96,1.38461e+98,-1.42328e+98
0.000735,1,-1.77136e+101,-1.77136e+97,-1.77136e+97,8.59397e+97,-1.03653e+98
0.000736,1,-2.63075e+101,-2.63075e+97,-2.63075e+97,-9.979e+97,7.34825e+97
0.000737,1,-1.63285e+101,-1.63285e+97,-1.63285e+97,-3.52886e+98,3.36558e+98
0.000738,1,1.89601e+101,1.89601e+97,1.89601e+97,-4.80883e+98,4.99843e+98
0.000739,1,6.70484e+101,6.70484e+97,6.70484e+97,-2.43194e+98,3.10242e+98
0.00074,1,9.13678e+101,9.13678e+97,9.13678e+97,4.5161e+98,-3.60242e+98
0.000741,1,4.62068e+101,4.62068e+97,4.62068e+97,1.32013e+99,-1.27392e+99
0.000742,1,-8.58058e+101,-8.58058e+97,-8.58058e+97,1.65018e+99,-1.73599e+99
0.000743,1,-2.50824e+102,-2.50824e+98,-2.50824e+98,6.27105e+98,-8.77929e+98
0.000744,1,-3.13535e+102,-3.13535e+98,-3.13535e+98,-1.94385e+99,1.63031e+99
0.000745,1,-1.1915e+102,-1.1915e+98,-1.1915e+98,-4.88481e+99,4.76566e+99
0.000746,1,3.69331e+102,3.69331e+98,3.69331e+98,-5.58783e+99,5.95716e+99
0.000747,1,9.28113e+102,9.28113e+98,9.28113e+98,-1.33574e+99,2.26385e+99
0.000748,1,1.06169e+103,1.06169e+99,1.06169e+99,8.07897e+99,-7.01728e+99
0.000749,1,2.5379e+102,2.5379e+98,2.5379e+98,1.78879e+100,-1.76342e+100
0.00075,1,-1.535e+103,-1.535e+99,-1.535e+99,1.8637e+100,-2.01721e+100
0.000751,1,-3.39871e+103,-3.39871e+99,-3.39871e+99,1.4233e+99,-4.82201e+99
0.000752,1,-3.54104e+103,-3.54104e+99,-3.54104e+99,-3.27061e+100,2.91651e+100
0.000753,1,-2.70428e+102,-2.70428e+98,-2.70428e+98,-6.48459e+100,6.45755e+100
0.000754,1,6.21416e+103,6.21416e+99,6.21416e+99,-6.10656e+100,6.72797e+100
0.000755,1,1.23207e+104,1.23207e+100,1.23207e+100,7.1826e+99,5.13812e+99
0.000756,1,1.16025e+104,1.16025e+100,1.16025e+100,1.29672e+101,-1.18069e+101
0.000757,1,-1.36469e+103,-1.36469e+99,-1.36469e+99,2.32729e+101,-2.34094e+101
0.000758,1,-2.46376e+104,-2.46376e+100,-2.46376e+100,1.95809e+101,-2.20447e+101
0.000759,1,-4.42185e+104,-4.42185e+100,-4.42185e+100,-7.01477e+100,2.59292e+100
0.00076,1,-3.72037e+104,-3.72037e+100,-3.72037e+100,-5.05318e+101,4.68114e+101
0.000761,1,1.33281e+104,1.33281e+100,1.33281e+100,-8.26824e+101,8.40152e+101
0.000762,1,9.60104e+104,9.60104e+100,9.60104e+100,-6.10861e+101,7.06871e+101
0.000763,1,1.57096e+105,1.57096e+101,1.57096e+101,4.1033e+101,-2.53233e+101
0.000764,1,1.16064e+105,1.16064e+101,1.16064e+101,1.94026e+102,-1.8242e+102
0.000765,1,-7.79626e+104,-7.79626e+100,-7.79626e+100,2.90687e+102,-2.98483e+102
0.000766,1,-3.6865e+105,-3.6865e+101,-3.6865e+101,1.83656e+102,-2.20521e+102
0.000767,1,-5.52305e+105,-5.52305e+101,-5.52305e+101,-2.0336e+102,1.48129e+102
0.000768,1,-3.48946e+105,-3.48946e+101,-3.48946e+101,-7.35329e+102,7.00434e+102
0.000769,1,3.86383e+105,3.86383e+101,3.86383e+101,-1.01074e+103,1.04938e+103
0.00077,1,1.39713e+106,1.39713e+102,1.39713e+102,-5.23285e+102,6.62997e+102
0.000771,1,1.92041e+106,1.92041e+102,1.92041e+102,9.26169e+102,-7.34128e+102
0.000772,1,9.94241e+105,9.94241e+101,9.94241e+101,2.75396e+103,-2.65454e+103
0.000773,1,-1.75972e+106,-1.75972e+102,-1.75972e+102,3.47281e+103,-3.64878e+103
0.000774,1,-5.23253e+106,-5.23253e+102,-5.23253e+102,1.3658e+103,-1.88906e+103
0.000775,1,-6.59833e+106,-6.59833e+102,-6.59833e+102,-4.0033e+103,3.34347e+103
0.000776,1,-2.59503e+106,-2.59503e+102,-2.59503e+102,-1.02013e+104,9.9418e+103
0.000777,1,7.60628e+106,7.60628e+102,7.60628e+102,-1.17762e+104,1.25368e+104
0.000778,1,1.93825e+107,1.93825e+103,1.93825e+103,-2.99231e+103,4.93056e+103
0.000779,1,2.23748e+107,2.23748e+103,2.23748e+103,1.66894e+104,-1.44519e+104
0.00078,1,5.68538e+106,5.68538e+102,5.68538e+102,3.73953e+104,-3.68267e+104
0.000781,1,-3.17099e+107,-3.17099e+103,-3.17099e+103,3.93411e+104,-4.25121e+104
0.000782,1,-7.1051e+107,-7.1051e+103,-7.1051e+103,3.69713e+103,-1.08022e+104
0.000783,1,-7.47481e+107,-7.47481e+103,-7.47481e+103,-6.77236e+104,6.02487e+104
0.000784,1,-7.02455e+106,-7.02455e+102,-7.02455e+102,-1.35699e+105,1.34997e+105
0.000785,1,1.28675e+108,1.28675e+104,1.28675e+104,-1.29154e+105,1.42021e+105
0.000786,1,2.57829e+108,2.57829e+104,2.57829e+104,1.24362e+104,1.33467e+104
0.000787,1,2.45392e+108,2.45392e+104,2.45392e+104,2.69021e+105,-2.44482e+105
0.000788,1,-2.36288e+107,-2.36288e+103,-2.36288e+103,4.87512e+105,-4.89875e+105
0.000789,1,-5.1114e+108,-5.1114e+104,-5.1114e+104,4.15132e+105,-4.66246e+105
0.00079,1,-9.26272e+108,-9.26272e+104,-9.26272e+104,-1.37522e+105,4.48947e+104
0.000791,1,-7.8875e+108,-7.8875e+104,-7.8875e+104,-1.05004e+106,9.71167e+105
0.000792,1,2.61292e+108,2.61292e+104,2.61292e+104,-1.73379e+106,1.75992e+106
0.000793,1,1.99508e+109,1.99508e+105,1.99508e+105,-1.29912e+106,1.49863e+106
0.000794,1,3.2942e+109,3.2942e+105,3.2942e+105,8.25874e+105,-4.96454e+105
0.000795,1,2.46832e+109,2.46832e+105,2.46832e+105,4.03748e+106,-3.79065e+106
0.000796,1,-1.56916e+109,-1.56916e+105,-1.56916e+105,6.10206e+106,-6.25897e+106
0.000797,1,-7.67122e+109,-7.67122e+105,-7.67122e+105,3.92269e+106,-4.68981e+106
0.000798,1,-1.15939e+110,-1.15939e+106,-1.15939e+106,-4.1408e+106,2.9814e+106
0.000799,1,-7.45311e+109,-7.45311e+105,-7.45311e+105,-1.53206e+107,1.45753e+107
0.0008,1,7.86751e+109,7.86751e+105,7.86751e+105,-2.12417e+107,2.20284e+107
0.000801,1,2.91092e+110,2.91092e+106,2.91092e+106,-1.125e+107,1.41609e+107
0.000802,1,4.03592e+110,4.03592e+106,4.03592e+106,1.89842e+107,-1.49483e+107
0.000803,1,2.1375e+110,2.1375e+106,2.1375e+106,5.7445e+107,-5.53075e+107
0.000804,1,-3.607e+110,-3.607e+106,-3.607e+106,7.30755e+107,-7.66825e+107
0.000805,1,-1.09145e+111,-1.09145e+107,-1.09145e+107,2.96979e+107,-4.06125e+107
0.000806,1,-1.38843e+111,-1.38843e+107,-1.38843e+107,-8.24173e+107,6.85329e+107
0.000807,1,-5.64261e+110,-5.64261e+106,-5.64261e+106,-2.13019e+108,2.07376e+108
0.000808,1,1.56593e+111,1.56593e+107,1.56593e+107,-2.48143e+108,2.63802e+108
0.000809,1,4.04736e+111,4.04736e+107,4.04736e+107,-6.6736e+107,1.0721e+108
0.00081,1,4.71472e+111,4.71472e+107,4.71472e+107,3.44674e+108,-2.97526e+108
0.000811,1,1.26798e+111,1.26798e+107,1.26798e+107,7.81678e+108,-7.68998e+108
0.000812,1,-6.5488e+111,-6.5488e+107,-6.5488e+107,8.30309e+108,-8.95797e+108
0.000813,1,-1.48519e+112,-1.48519e+108,-1.48519e+108,9.23981e+107,-2.40917e+108
0.000814,1,-1.57759e+112,-1.57759e+108,-1.57759e+108,-1.40203e+109,1.24427e+109
0.000815,1,-1.75556e+111,-1.75556e+107,-1.75556e+107,-2.83941e+109,2.82186e+109
0.000816,1,2.66386e+112,2.66386e+108,2.66386e+108,-2.73103e+109,2.99741e+109
0.000817,1,5.39489e+112,5.39489e+108,5.39489e+108,2.05931e+108,3.33557e+108
0.000818,1,5.18895e+112,5.18895e+108,5.18895e+108,5.58022e+109,-5.06133e+109
0.000819,1,-3.9127e+111,-3.9127e+107,-3.9127e+107,1.02112e+110,-1.02503e+110
0.00082,1,-1.06024e+113,-1.06024e+109,-1.06024e+109,8.79877e+109,-9.85901e+109
0.000821,1,-1.94012e+113,-1.94012e+109,-1.94012e+109,-2.68353e+109,7.43412e+108
0.000822,1,-1.67177e+113,-1.67177e+109,-1.67177e+109,-2.18164e+110,2.01446e+110
0.000823,1,5.09871e+112,5.09871e+108,5.09871e+108,-3.63524e+110,3.68623e+110
0.000824,1,4.14511e+113,4.14511e+109,4.14511e+109,-2.76185e+110,3.17636e+110
0.000825,1,6.90696e+113,6.90696e+109,6.90696e+109,1.65945e+110,-9.68755e+109
0.000826,1,5.24751e+113,5.24751e+109,5.24751e+109,8.40046e+110,-7.87571e+110
0.000827,1,-3.15296e+113,-3.15296e+109,-3.15296e+109,1.28079e+111,-1.31232e+111
0.000828,1,-1.59609e+114,-1.59609e+110,-1.59609e+110,8.37417e+110,-9.97026e+110
0.000829,1,-2.43351e+114,-2.43351e+110,-2.43351e+110,-8.42412e+110,5.99062e+110
0.00083,1,-1.59109e+114,-1.59109e+110,-1.59109e+110,-3.19168e+111,3.03257e+111
0.000831,1,1.60058e+114,1.60058e+110,1.60058e+110,-4.4636e+111,4.62366e+111
0.000832,1,6.06418e+114,6.06418e+110,6.06418e+110,-2.41666e+111,3.02308e+111
0.000833,1,8.48084e+114,8.48084e+110,8.48084e+110,3.88919e+111,-3.04111e+111
0.000834,1,4.59165e+114,4.59165e+110,4.59165e+110,1.19811e+112,-1.1522e+112
0.000835,1,-7.38947e+114,-7.38947e+110,-7.38947e+110,1.53747e+112,-1.61136e+112
0.000836,1,-2.27641e+115,-2.27641e+111,-2.27641e+111,6.44772e+111,-8.72414e+111
0.000837,1,-2.92118e+115,-2.92118e+111,-2.92118e+111,-1.69612e+112,1.404e+112
0.000838,1,-1.22507e+115,-1.22507e+111,-1.22507e+111,-4.44769e+112,4.32518e+112
0.000839,1,3.22262e+115,3.22262e+111,3.22262e+111,-5.22799e+112,5.55025e+112
0.00084,1,8.45061e+115,8.45061e+111,8.45061e+111,-1.48257e+112,2.32763e+112
0.000841,1,9.93318e+115,9.93318e+111,9.93318e+111,7.1163e+112,-6.12298e+112
0.000842,1,2.81688e+115,2.81688e+111,2.81688e+111,1.63378e+113,-1.60562e+113
0.000843,1,-1.3521e+116,-1.3521e+112,-1.3521e+112,1.75209e+113,-1.8873e+113
0.000844,1,-3.10419e+116,-3.10419e+112,-3.10419e+112,2.24788e+112,-5.35207e+112
0.000845,1,-3.32898e+116,-3.32898e+112,-3.32898e+112,-2.90188e+113,2.56898e+113
0.000846,1,-4.27097e+115,-4.27097e+111,-4.27097e+111,-5.94067e+113,5.89796e+113
0.000847,1,5.51358e+116,5.51358e+112,5.51358e+112,-5.7737e+113,6.32506e+113
0.000848,1,1.12873e+117,1.12873e+113,1.12873e+113,3.17244e+112,8.11484e+112
0.000849,1,1.097e+117,1.097e+113,1.097e+113,1.15728e+114,-1.04758e+114
0.00085,1,-6.02764e+115,-6.02764e+111,-6.02764e+111,2.13856e+114,-2.14458e+114
0.000851,1,-2.19883e+117,-2.19883e+113,-2.19883e+113,1.86442e+114,-2.08431e+114
0.000852,1,-4.06325e+117,-4.06325e+113,-4.06325e+113,-5.20851e+113,1.14525e+113
0.000853,1,-3.5424e+117,-3.5424e+113,-3.5424e+113,-4.53202e+114,4.17778e+114
0.000854,1,9.89616e+116,9.89616e+112,9.89616e+112,-7.62122e+114,7.72018e+114
0.000855,1,8.61084e+117,8.61084e+113,8.61084e+113,-5.86948e+114,6.73057e+114
0.000856,1,1.44803e+118,1.44803e+114,1.44803e+114,3.3283e+114,-1.88027e+114
0.000857,1,1.1152e+118,1.1152e+114,1.1152e+114,1.74758e+115,-1.63606e+115
0.000858,1,-6.32378e+117,-6.32378e+113,-6.32378e+113,2.68802e+115,-2.75126e+115
0.000859,1,-3.3204e+118,-3.3204e+114,-3.3204e+114,1.78684e+115,-2.11888e+115
0.00086,1,-5.10724e+118,-5.10724e+114,-5.10724e+114,-1.71224e+115,1.20152e+115
0.000861,1,-3.395e+118,-3.395e+114,-3.395e+114,-6.64826e+115,6.30876e+115
0.000862,1,3.25326e+118,3.25326e+114,3.25326e+114,-9.37844e+115,9.70377e+115
0.000863,1,1.26317e+119,1.26317e+115,1.26317e+115,-5.18734e+115,6.45051e+115
0.000864,1,1.7819e+119,1.7819e+115,1.7819e+115,7.9631e+115,-6.18119e+115
0.000865,1,9.85594e+118,9.85594e+114,9.85594e+114,2.49858e+116,-2.40002e+116
0.000866,1,-1.51299e+119,-1.51299e+115,-1.51299e+115,3.23432e+116,-3.38562e+116
0.000867,1,-4.74731e+119,-4.74731e+115,-4.74731e+115,1.3979e+116,-1.87263e+116
0.000868,1,-6.1452e+119,-6.1452e+115,-6.1452e+115,-3.4892e+116,2.87468e+116
0.000869,1,-2.65601e+119,-2.65601e+115,-2.65601e+115,-9.28548e+116,9.01988e+116
0.00087,1,6.62948e+119,6.62948e+115,6.62948e+115,-1.10129e+117,1.16759e+117
0.000871,1,1.76424e+120,1.76424e+116,1.76424e+116,-3.28217e+116,5.04641e+116
0.000872,1,2.09246e+120,2.09246e+116,2.09246e+116,1.46885e+117,-1.2596e+117
0.000873,1,6.23612e+119,6.23612e+115,6.23612e+115,3.41442e+117,-3.35206e+117
0.000874,1,-2.79081e+120,-2.79081e+116,-2.79081e+116,3.69659e+117,-3.97567e+117
0.000875,1,-6.4874e+120,-6.4874e+116,-6.4874e+116,5.36123e+116,-1.18486e+117
0.000876,1,-7.02352e+120,-7.02352e+116,-7.02352e+116,-6.00489e+117,5.30254e+117
0.000877,1,-1.01863e+120,-1.01863e+116,-1.01863e+116,-1.24279e+118,1.23261e+118
0.000878,1,1.14093e+121,1.14093e+117,1.14093e+117,-1.22038e+118,1.33447e+118
0.000879,1,2.3613e+121,2.3613e+117,2.3613e+117,4.25901e+116,1.9354e+117
0.00088,1,2.31871e+121,2.31871e+117,2.31871e+117,2.39964e+118,-2.16776e+118
0.000881,1,-8.09212e+119,-8.09212e+115,-8.09212e+115,4.47839e+118,-4.48648e+118
