time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.00529,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005291,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005292,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005293,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005294,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005295,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005296,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005297,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005298,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005299,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0053,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005301,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005302,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005303,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005304,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005305,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005306,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005307,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005308,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005309,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00531,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005311,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005312,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005313,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005314,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005315,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005316,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005317,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005318,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005319,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00532,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005321,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005322,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005323,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005324,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005325,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005326,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005327,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005328,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005329,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00533,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005331,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005332,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005333,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005334,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005335,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005336,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005337,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005338,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005339,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00534,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005341,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005342,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005343,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005344,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005345,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005346,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005347,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005348,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005349,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00535,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005351,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005352,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005353,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005354,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005355,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005356,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005357,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005358,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005359,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00536,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005361,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005362,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005363,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005364,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005365,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005366,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005367,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005368,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005369,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00537,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005371,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005372,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005373,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005374,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005375,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005376,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005377,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005378,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005379,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00538,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005381,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005382,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005383,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005384,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005385,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005386,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005387,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005388,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005389,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00539,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005391,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005392,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005393,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005394,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005395,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005396,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005397,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005398,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005399,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0054,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005401,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005402,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005403,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005404,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005405,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005406,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005407,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005408,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005409,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00541,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005411,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005412,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005413,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005414,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005415,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005416,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005417,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005418,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005419,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00542,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005421,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005422,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005423,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005424,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005425,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005426,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005427,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005428,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005429,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00543,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005431,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005432,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005433,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005434,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005435,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005436,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005437,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005438,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005439,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00544,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005441,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005442,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005443,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005444,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005445,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005446,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005447,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005448,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005449,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00545,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005451,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005452,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005453,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005454,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005455,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005456,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005457,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005458,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005459,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00546,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005461,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005462,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005463,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005464,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005465,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005466,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005467,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005468,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005469,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00547,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005471,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005472,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005473,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005474,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005475,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005476,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005477,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005478,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005479,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00548,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005481,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005482,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005483,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005484,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005485,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005486,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005487,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005488,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005489,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00549,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005491,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005492,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005493,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005494,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005495,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005496,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005497,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005498,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005499,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0055,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005501,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005502,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005503,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005504,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005505,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005506,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005507,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005508,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005509,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00551,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005511,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005512,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005513,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005514,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005515,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005516,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005517,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005518,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005519,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00552,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005521,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005522,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005523,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005524,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005525,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005526,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005527,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005528,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005529,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00553,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005531,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005532,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005533,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005534,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005535,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005536,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005537,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005538,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005539,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00554,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005541,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005542,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005543,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005544,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005545,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005546,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005547,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005548,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005549,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00555,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005551,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005552,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005553,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005554,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005555,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005556,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005557,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005558,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005559,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00556,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005561,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005562,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005563,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005564,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005565,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005566,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005567,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005568,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005569,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00557,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005571,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005572,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005573,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005574,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005575,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005576,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005577,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005578,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005579,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00558,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005581,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005582,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005583,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005584,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005585,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005586,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005587,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005588,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005589,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00559,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005591,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005592,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005593,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005594,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005595,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005596,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005597,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005598,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005599,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0056,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005601,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005602,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005603,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005604,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005605,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005606,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005607,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005608,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005609,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00561,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005611,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005612,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005613,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005614,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005615,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005616,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005617,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005618,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005619,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00562,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005621,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005622,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005623,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005624,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005625,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005626,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005627,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005628,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005629,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00563,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005631,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005632,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005633,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005634,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005635,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005636,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005637,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
